index,year,month,day,hour,minute,second,recnt_Humid,recnt_Temp,Target_Humid
2194,2020,3,7,13,0,0,34.6,90.4,34.8
2195,2020,3,7,13,10,0,34.8,90,35
2196,2020,3,7,13,20,0,35,90,35.6
2197,2020,3,7,13,30,0,35.6,90,36
2198,2020,3,7,13,40,0,36,89.2,36
2199,2020,3,7,13,50,0,36,89,36
2200,2020,3,7,14,0,0,36,89,36.6
2201,2020,3,7,14,10,0,36.6,89,37
2202,2020,3,7,14,20,0,37,88.2,37.8
2203,2020,3,7,14,30,0,37.8,88,39
2204,2020,3,7,14,40,0,39,88,39.4
2205,2020,3,7,14,50,0,39.4,88,40.4
2206,2020,3,7,15,0,0,40.4,87,41
2207,2020,3,7,15,10,0,41,87,41.4
2208,2020,3,7,15,20,0,41.4,86.6,42
2209,2020,3,7,15,30,0,42,86,42
2210,2020,3,7,15,40,0,42,86,42
2211,2020,3,7,15,50,0,42,86.2,42
2212,2020,3,7,16,0,0,42,86,42
2213,2020,3,7,16,10,0,42,86,42
2214,2020,3,7,16,20,0,42,86,42.2
2215,2020,3,7,16,30,0,42.2,86,42.8
2216,2020,3,7,16,40,0,42.8,86,43.2
2217,2020,3,7,16,50,0,43.2,85.8,44
2218,2020,3,7,17,0,0,44,85,45.4
2219,2020,3,7,17,10,0,45.4,84.6,45.8
2220,2020,3,7,17,20,0,45.8,84.4,47.2
2221,2020,3,7,17,30,0,47.2,84,47.8
2222,2020,3,7,17,40,0,47.8,84,49
2223,2020,3,7,17,50,0,49,83.8,49.6
2224,2020,3,7,18,0,0,49.6,83.4,50.8
2225,2020,3,7,18,10,0,50.8,83,51.2
2226,2020,3,7,18,20,0,51.2,82.8,52
2227,2020,3,7,18,30,0,52,82.4,52.6
2228,2020,3,7,18,40,0,52.6,82.2,53.8
2229,2020,3,7,18,50,0,53.8,81.8,54.8
2230,2020,3,7,19,0,0,54.8,82,55.8
2231,2020,3,7,19,10,0,55.8,81.8,57.2
2232,2020,3,7,19,20,0,57.2,81.4,59.8
2233,2020,3,7,19,30,0,59.8,80.4,60.2
2234,2020,3,7,19,40,0,60.2,81,61.4
2235,2020,3,7,19,50,0,61.4,80.2,63.6
2236,2020,3,7,20,0,0,63.6,79.4,63.4
2237,2020,3,7,20,10,0,63.4,79.6,63.2
2238,2020,3,7,20,20,0,63.2,79.4,63.2
2239,2020,3,7,20,30,0,63.2,79.6,63
2240,2020,3,7,20,40,0,63,79.2,63.8
2241,2020,3,7,20,50,0,63.8,79.2,63
2242,2020,3,7,21,0,0,63,79.8,62.8
2243,2020,3,7,21,10,0,62.8,80,62.6
2244,2020,3,7,21,20,0,62.6,79.8,62.4
2245,2020,3,7,21,30,0,62.4,80,62.2
2246,2020,3,7,21,40,0,62.2,80,61.4
2247,2020,3,7,21,50,0,61.4,80,60.4
2248,2020,3,7,22,0,0,60.4,79.8,60
2249,2020,3,7,22,10,0,60,80,60
2250,2020,3,7,22,20,0,60,79.8,59.8
2251,2020,3,7,22,30,0,59.8,79.8,59.4
2252,2020,3,7,22,40,0,59.4,80,59.6
2253,2020,3,7,22,50,0,59.6,80,59
2254,2020,3,7,23,0,0,59,80,59.2
2255,2020,3,7,23,10,0,59.2,80,60
2256,2020,3,7,23,20,0,60,79.6,59.4
2257,2020,3,7,23,30,0,59.4,80,59.8
2258,2020,3,7,23,40,0,59.8,79.8,60
2259,2020,3,7,23,50,0,60,79.4,60.4
2260,2020,3,8,0,0,0,60.4,79,60
2261,2020,3,8,0,10,0,60,79.2,60
2262,2020,3,8,0,20,0,60,79.2,60
2263,2020,3,8,0,30,0,60,79,60
2264,2020,3,8,0,40,0,60,79.4,60.6
2265,2020,3,8,0,50,0,60.6,79,60.6
2266,2020,3,8,1,0,0,60.6,79,60.8
2267,2020,3,8,1,10,0,60.8,79,61
2268,2020,3,8,1,20,0,61,79,60.8
2269,2020,3,8,1,30,0,60.8,79,60.8
2270,2020,3,8,1,40,0,60.8,79,61
2271,2020,3,8,1,50,0,61,79,60.8
2272,2020,3,8,2,0,0,60.8,79.2,61
2273,2020,3,8,2,10,0,61,80,60.6
2274,2020,3,8,2,20,0,60.6,80,59.2
2275,2020,3,8,2,30,0,59.2,80,58.4
2276,2020,3,8,2,40,0,58.4,80.4,57
2277,2020,3,8,2,50,0,57,81,56.4
2278,2020,3,8,3,0,0,56.4,81.4,56.6
2279,2020,3,8,3,10,0,56.6,81.4,55.8
2280,2020,3,8,3,20,0,55.8,82.2,54.4
2281,2020,3,8,3,30,0,54.4,82.8,53
2282,2020,3,8,3,40,0,53,83.2,52
2283,2020,3,8,3,50,0,52,83.8,50.6
2284,2020,3,8,4,0,0,50.6,84.8,49.2
2285,2020,3,8,4,10,0,49.2,84.8,50
2286,2020,3,8,4,20,0,50,84.8,48.8
2287,2020,3,8,4,30,0,48.8,85.4,48.4
2288,2020,3,8,4,40,0,48.4,85.2,47.4
2289,2020,3,8,4,50,0,47.4,86.2,45.4
2290,2020,3,8,5,0,0,45.4,86.4,43.8
2291,2020,3,8,5,10,0,43.8,87.8,40.8
2292,2020,3,8,5,20,0,40.8,88.6,40
2293,2020,3,8,5,30,0,40,89.8,38.2
2294,2020,3,8,5,40,0,38.2,90.6,37.2
2295,2020,3,8,5,50,0,37.2,90.8,36.4
2296,2020,3,8,6,0,0,36.4,91.4,37.6
2297,2020,3,8,6,10,0,37.6,91.8,37.8
2298,2020,3,8,6,20,0,37.8,91.2,36.6
2299,2020,3,8,6,30,0,36.6,92,35.4
2300,2020,3,8,6,40,0,35.4,92.4,34.4
2301,2020,3,8,6,50,0,34.4,93.4,33.4
2302,2020,3,8,7,0,0,33.4,94.2,32.8
2303,2020,3,8,7,10,0,32.8,94.8,31.2
2304,2020,3,8,7,20,0,31.2,95.8,30.4
2305,2020,3,8,7,30,0,30.4,96.2,30
2306,2020,3,8,7,40,0,30,95.8,30.8
2307,2020,3,8,7,50,0,30.8,95,30.2
2308,2020,3,8,8,0,0,30.2,96,28.8
2309,2020,3,8,8,10,0,28.8,96.2,29
2310,2020,3,8,8,20,0,29,95.8,28.6
2311,2020,3,8,8,30,0,28.6,96.4,28.4
2312,2020,3,8,8,40,0,28.4,96.4,29.4
2313,2020,3,8,8,50,0,29.4,96.6,28
2314,2020,3,8,9,0,0,28,98.2,26.8
2315,2020,3,8,9,10,0,26.8,99.4,25.8
2316,2020,3,8,9,20,0,25.8,99.6,27
2317,2020,3,8,9,30,0,27,98.8,28.4
2318,2020,3,8,9,40,0,28.4,97.4,29.4
2319,2020,3,8,9,50,0,29.4,96.2,29.4
2320,2020,3,8,10,0,0,29.4,95.8,27.8
2321,2020,3,8,10,10,0,27.8,96.4,29.6
2322,2020,3,8,10,20,0,29.6,95.6,30.6
2323,2020,3,8,10,30,0,30.6,94.4,30.4
2324,2020,3,8,10,40,0,30.4,95.2,30
2325,2020,3,8,10,50,0,30,95.6,30.4
2326,2020,3,8,11,0,0,30.4,95.2,30.2
2327,2020,3,8,11,10,0,30.2,96,30.4
2328,2020,3,8,11,20,0,30.4,94.6,30.8
2329,2020,3,8,11,30,0,30.8,94.8,30.8
2330,2020,3,8,11,40,0,30.8,94.8,30.8
2331,2020,3,8,11,50,0,30.8,94.4,31.2
2332,2020,3,8,12,0,0,31.2,94,31.6
2333,2020,3,8,12,10,0,31.6,93.4,32.4
2334,2020,3,8,12,20,0,32.4,92.8,32.6
2335,2020,3,8,12,30,0,32.6,92.2,33
2336,2020,3,8,12,40,0,33,92,33.4
2337,2020,3,8,12,50,0,33.4,91.4,33.6
2338,2020,3,8,13,0,0,33.6,91,34
2339,2020,3,8,13,10,0,34,90.6,34.6
2340,2020,3,8,13,20,0,34.6,90.4,35
2341,2020,3,8,13,30,0,35,90,35.4
2342,2020,3,8,13,40,0,35.4,89.4,35.8
2343,2020,3,8,13,50,0,35.8,89,36
2344,2020,3,8,14,0,0,36,89,36.2
2345,2020,3,8,14,10,0,36.2,89,36.8
2346,2020,3,8,14,20,0,36.8,89,37
2347,2020,3,8,14,30,0,37,89,37
2348,2020,3,8,14,40,0,37,88.8,37
2349,2020,3,8,14,50,0,37,88.4,37.4
2350,2020,3,8,15,0,0,37.4,88.2,38
2351,2020,3,8,15,10,0,38,88,38
2352,2020,3,8,15,20,0,38,87.8,38.4
2353,2020,3,8,15,30,0,38.4,87.8,39
2354,2020,3,8,15,40,0,39,87.2,39
2355,2020,3,8,15,50,0,39,87,39.8
2356,2020,3,8,16,0,0,39.8,86.8,40
2357,2020,3,8,16,10,0,40,86.4,40.6
2358,2020,3,8,16,20,0,40.6,86.4,41.8
2359,2020,3,8,16,30,0,41.8,86,42.2
2360,2020,3,8,16,40,0,42.2,85.2,43.2
2361,2020,3,8,16,50,0,43.2,85,43.6
2362,2020,3,8,17,0,0,43.6,85,44
2363,2020,3,8,17,10,0,44,84.2,45
2364,2020,3,8,17,20,0,45,83.6,45.2
2365,2020,3,8,17,30,0,45.2,83.6,46.2
2366,2020,3,8,17,40,0,46.2,83.2,46
2367,2020,3,8,17,50,0,46,83.8,46.8
2368,2020,3,8,18,0,0,46.8,83.6,47.8
2369,2020,3,8,18,10,0,47.8,83,48.8
2370,2020,3,8,18,20,0,48.8,82.8,49.2
2371,2020,3,8,18,30,0,49.2,82.8,50.6
2372,2020,3,8,18,40,0,50.6,82.2,51.2
2373,2020,3,8,18,50,0,51.2,82.2,52
2374,2020,3,8,19,0,0,52,82,53.8
2375,2020,3,8,19,10,0,53.8,81.6,54.6
2376,2020,3,8,19,20,0,54.6,81.6,55
2377,2020,3,8,19,30,0,55,81.8,55.8
2378,2020,3,8,19,40,0,55.8,82,57.4
2379,2020,3,8,19,50,0,57.4,81.2,58.4
2380,2020,3,8,20,0,0,58.4,80.6,59.6
2381,2020,3,8,20,10,0,59.6,80.2,59.2
2382,2020,3,8,20,20,0,59.2,80.2,59.6
2383,2020,3,8,20,30,0,59.6,80.4,61
2384,2020,3,8,20,40,0,61,80,62
2385,2020,3,8,20,50,0,62,79.8,62.6
2386,2020,3,8,21,0,0,62.6,79,63
2387,2020,3,8,21,10,0,63,79,62.8
2388,2020,3,8,21,20,0,62.8,79,62.2
2389,2020,3,8,21,30,0,62.2,79.8,61
2390,2020,3,8,21,40,0,61,80,60.8
2391,2020,3,8,21,50,0,60.8,80,62
2392,2020,3,8,22,0,0,62,79.8,62
2393,2020,3,8,22,10,0,62,79.6,62
2394,2020,3,8,22,20,0,62,79.8,62
2395,2020,3,8,22,30,0,62,79.8,61.8
2396,2020,3,8,22,40,0,61.8,80,62
2397,2020,3,8,22,50,0,62,80,62.2
2398,2020,3,8,23,0,0,62.2,80,62.4
2399,2020,3,8,23,10,0,62.4,80,62
2400,2020,3,8,23,20,0,62,79.2,61.2
2401,2020,3,8,23,30,0,61.2,79.2,61.6
2402,2020,3,8,23,40,0,61.6,79,62.4
2403,2020,3,8,23,50,0,62.4,79,62
2404,2020,3,9,0,0,0,62,79,62.6
2405,2020,3,9,0,10,0,62.6,79,62
2406,2020,3,9,0,20,0,62,79,62
2407,2020,3,9,0,30,0,62,79,61.4
2408,2020,3,9,0,40,0,61.4,79,61
2409,2020,3,9,0,50,0,61,79,61.6
2410,2020,3,9,1,0,0,61.6,79,62
2411,2020,3,9,1,10,0,62,79,61.2
2412,2020,3,9,1,20,0,61.2,79,60.6
2413,2020,3,9,1,30,0,60.6,79,60
2414,2020,3,9,1,40,0,60,79,60
2415,2020,3,9,1,50,0,60,79,60
2416,2020,3,9,2,0,0,60,80,59
2417,2020,3,9,2,10,0,59,80,59
2418,2020,3,9,2,20,0,59,80,58.6
2419,2020,3,9,2,30,0,58.6,80.2,58
2420,2020,3,9,2,40,0,58,80.6,57.8
2421,2020,3,9,2,50,0,57.8,80.4,57.2
2422,2020,3,9,3,0,0,57.2,81,55.8
2423,2020,3,9,3,10,0,55.8,81.8,54.6
2424,2020,3,9,3,20,0,54.6,82.2,54.4
2425,2020,3,9,3,30,0,54.4,82.8,53.8
2426,2020,3,9,3,40,0,53.8,83.2,52
2427,2020,3,9,3,50,0,52,84,51.4
2428,2020,3,9,4,0,0,51.4,83.6,52
2429,2020,3,9,4,10,0,52,83.8,50.4
2430,2020,3,9,4,20,0,50.4,84.6,47.8
2431,2020,3,9,4,30,0,47.8,86,46
2432,2020,3,9,4,40,0,46,87,45.2
2433,2020,3,9,4,50,0,45.2,87.8,44.4
2434,2020,3,9,5,0,0,44.4,88.2,42.4
2435,2020,3,9,5,10,0,42.4,88.8,40.8
2436,2020,3,9,5,20,0,40.8,90,38.8
2437,2020,3,9,5,30,0,38.8,90.6,38
2438,2020,3,9,5,40,0,38,91.4,37
2439,2020,3,9,5,50,0,37,91.8,36
2440,2020,3,9,6,0,0,36,92,35.8
2441,2020,3,9,6,10,0,35.8,91.4,34.6
2442,2020,3,9,6,20,0,34.6,93,34
2443,2020,3,9,6,30,0,34,93.8,32.8
2444,2020,3,9,6,40,0,32.8,94.6,32.2
2445,2020,3,9,6,50,0,32.2,95,33
2446,2020,3,9,7,0,0,33,95.4,33.4
2447,2020,3,9,7,10,0,33.4,95,33.8
2448,2020,3,9,7,20,0,33.8,94.4,32.6
2449,2020,3,9,7,30,0,32.6,95,32.2
2450,2020,3,9,7,40,0,32.2,95,31
2451,2020,3,9,7,50,0,31,96,30
2452,2020,3,9,8,0,0,30,97.4,28.8
2453,2020,3,9,8,10,0,28.8,97.8,28.6
2454,2020,3,9,8,20,0,28.6,98.2,27.8
2455,2020,3,9,8,30,0,27.8,98.6,27.8
2456,2020,3,9,8,40,0,27.8,98.4,27.2
2457,2020,3,9,8,50,0,27.2,98.8,27.6
2458,2020,3,9,9,0,0,27.6,98.2,27
2459,2020,3,9,9,10,0,27,99.2,26.2
2460,2020,3,9,9,20,0,26.2,99.2,25.6
2461,2020,3,9,9,30,0,25.6,99.6,25.2
2462,2020,3,9,9,40,0,25.2,100.2,25
2463,2020,3,9,9,50,0,25,100.6,25
2464,2020,3,9,10,0,0,25,100.6,25
2465,2020,3,9,10,10,0,25,100.2,25.4
2466,2020,3,9,10,20,0,25.4,99.8,25
2467,2020,3,9,10,30,0,25,100.4,25.8
2468,2020,3,9,10,40,0,25.8,99.4,26
2469,2020,3,9,10,50,0,26,99.4,27
2470,2020,3,9,11,0,0,27,99.6,27.2
2471,2020,3,9,11,10,0,27.2,98.4,27.2
2472,2020,3,9,11,20,0,27.2,98,27.4
2473,2020,3,9,11,30,0,27.4,97.2,27.8
2474,2020,3,9,11,40,0,27.8,96.6,29
2475,2020,3,9,11,50,0,29,95.6,28.2
2476,2020,3,9,12,0,0,28.2,96,29
2477,2020,3,9,12,10,0,29,95.6,29
2478,2020,3,9,12,20,0,29,95,29
2479,2020,3,9,12,30,0,29,94.2,29.8
2480,2020,3,9,12,40,0,29.8,94,29.6
2481,2020,3,9,12,50,0,29.6,93.6,29.4
2482,2020,3,9,13,0,0,29.4,94,30
2483,2020,3,9,13,10,0,30,93.6,30
2484,2020,3,9,13,20,0,30,93,30.6
2485,2020,3,9,13,30,0,30.6,92.6,32
2486,2020,3,9,13,40,0,32,91.6,33
2487,2020,3,9,13,50,0,33,91,33.2
2488,2020,3,9,14,0,0,33.2,90.4,33
2489,2020,3,9,14,10,0,33,90.8,33
2490,2020,3,9,14,20,0,33,90,33
2491,2020,3,9,14,30,0,33,90,33.4
2492,2020,3,9,14,40,0,33.4,90,34
2493,2020,3,9,14,50,0,34,89.8,34
2494,2020,3,9,15,0,0,34,89.4,34.4
2495,2020,3,9,15,10,0,34.4,89.8,34.8
2496,2020,3,9,15,20,0,34.8,89,35.25
2497,2020,3,9,15,30,0,35.25,88.75,nan
2498,2020,3,9,15,40,0,nan,nan,nan
2499,2020,3,9,15,50,0,nan,nan,nan
2500,2020,3,9,16,0,0,nan,nan,47
2501,2020,3,9,16,10,0,47,83,46.2
2502,2020,3,9,16,20,0,46.2,83.8,45.8
2503,2020,3,9,16,30,0,45.8,84,46
2504,2020,3,9,16,40,0,46,84.2,45.6
2505,2020,3,9,16,50,0,45.6,84.4,45.8
2506,2020,3,9,17,0,0,45.8,84.8,46
2507,2020,3,9,17,10,0,46,84,46.4
2508,2020,3,9,17,20,0,46.4,84.2,47
2509,2020,3,9,17,30,0,47,84,46.8
2510,2020,3,9,17,40,0,46.8,84,47.6
2511,2020,3,9,17,50,0,47.6,83.6,48.6
2512,2020,3,9,18,0,0,48.6,83,49
2513,2020,3,9,18,10,0,49,83,48.8
2514,2020,3,9,18,20,0,48.8,83,49.2
2515,2020,3,9,18,30,0,49.2,82.6,49.8
2516,2020,3,9,18,40,0,49.8,82.2,49.8
2517,2020,3,9,18,50,0,49.8,82.6,49
2518,2020,3,9,19,0,0,49,83,49.4
2519,2020,3,9,19,10,0,49.4,83,49.8
2520,2020,3,9,19,20,0,49.8,82.4,50
2521,2020,3,9,19,30,0,50,82.2,50.4
2522,2020,3,9,19,40,0,50.4,82.2,51.6
2523,2020,3,9,19,50,0,51.6,81.8,51.2
2524,2020,3,9,20,0,0,51.2,82,51.2
2525,2020,3,9,20,10,0,51.2,81.6,52
2526,2020,3,9,20,20,0,52,81,52.2
2527,2020,3,9,20,30,0,52.2,81,52.4
2528,2020,3,9,20,40,0,52.4,81,52.2
2529,2020,3,9,20,50,0,52.2,81.4,52.6
2530,2020,3,9,21,0,0,52.6,81,52.4
2531,2020,3,9,21,10,0,52.4,81,52.8
2532,2020,3,9,21,20,0,52.8,81,53.2
2533,2020,3,9,21,30,0,53.2,81,53
2534,2020,3,9,21,40,0,53,80.8,53
2535,2020,3,9,21,50,0,53,81,53
2536,2020,3,9,22,0,0,53,81.2,53
2537,2020,3,9,22,10,0,53,81,53.6
2538,2020,3,9,22,20,0,53.6,81,53.2
2539,2020,3,9,22,30,0,53.2,81,53
2540,2020,3,9,22,40,0,53,81,53.2
2541,2020,3,9,22,50,0,53.2,81,53
2542,2020,3,9,23,0,0,53,81,53.4
2543,2020,3,9,23,10,0,53.4,81,54
2544,2020,3,9,23,20,0,54,80.6,54
2545,2020,3,9,23,30,0,54,80.8,54
2546,2020,3,9,23,40,0,54,80.6,54
2547,2020,3,9,23,50,0,54,80.8,53.6
2548,2020,3,10,0,0,0,53.6,81,54
2549,2020,3,10,0,10,0,54,80.6,54
2550,2020,3,10,0,20,0,54,80.6,54.2
2551,2020,3,10,0,30,0,54.2,80.2,54.2
2552,2020,3,10,0,40,0,54.2,80.2,55
2553,2020,3,10,0,50,0,55,80,55
2554,2020,3,10,1,0,0,55,80,55.8
2555,2020,3,10,1,10,0,55.8,79.6,56.2
2556,2020,3,10,1,20,0,56.2,79.6,56.4
2557,2020,3,10,1,30,0,56.4,79.6,56.2
2558,2020,3,10,1,40,0,56.2,79.8,57
2559,2020,3,10,1,50,0,57,79,56.2
2560,2020,3,10,2,0,0,56.2,80,55.8
2561,2020,3,10,2,10,0,55.8,80,56
2562,2020,3,10,2,20,0,56,80,55.4
2563,2020,3,10,2,30,0,55.4,80.4,55
2564,2020,3,10,2,40,0,55,80.8,53.8
2565,2020,3,10,2,50,0,53.8,81.4,52.4
2566,2020,3,10,3,0,0,52.4,82,51.2
2567,2020,3,10,3,10,0,51.2,82.8,50.6
2568,2020,3,10,3,20,0,50.6,83,49.4
2569,2020,3,10,3,30,0,49.4,83.8,48.6
2570,2020,3,10,3,40,0,48.6,84.2,47.6
2571,2020,3,10,3,50,0,47.6,85,47
2572,2020,3,10,4,0,0,47,85.2,45.8
2573,2020,3,10,4,10,0,45.8,85.8,45.2
2574,2020,3,10,4,20,0,45.2,86,44.8
2575,2020,3,10,4,30,0,44.8,86.4,44.2
2576,2020,3,10,4,40,0,44.2,87.4,43
2577,2020,3,10,4,50,0,43,88.6,42
2578,2020,3,10,5,0,0,42,88.4,41
2579,2020,3,10,5,10,0,41,89,40.4
2580,2020,3,10,5,20,0,40.4,90,38.6
2581,2020,3,10,5,30,0,38.6,91.6,37.4
2582,2020,3,10,5,40,0,37.4,91.6,35.8
2583,2020,3,10,5,50,0,35.8,92.8,34.8
2584,2020,3,10,6,0,0,34.8,93.6,34.8
2585,2020,3,10,6,10,0,34.8,93.6,34.4
2586,2020,3,10,6,20,0,34.4,94.6,33.6
2587,2020,3,10,6,30,0,33.6,94.8,33
2588,2020,3,10,6,40,0,33,95,31.8
2589,2020,3,10,6,50,0,31.8,94.8,30.4
2590,2020,3,10,7,0,0,30.4,96,29.8
2591,2020,3,10,7,10,0,29.8,96.2,29
2592,2020,3,10,7,20,0,29,97.4,28
2593,2020,3,10,7,30,0,28,98,27.2
2594,2020,3,10,7,40,0,27.2,97.6,28
2595,2020,3,10,7,50,0,28,96.8,27.6
2596,2020,3,10,8,0,0,27.6,97.4,28
2597,2020,3,10,8,10,0,28,96.6,27.8
2598,2020,3,10,8,20,0,27.8,97.6,27.8
2599,2020,3,10,8,30,0,27.8,97.6,25.8
2600,2020,3,10,8,40,0,25.8,99,25.2
2601,2020,3,10,8,50,0,25.2,100.2,24.8
2602,2020,3,10,9,0,0,24.8,100.6,24
2603,2020,3,10,9,10,0,24,101,24.2
2604,2020,3,10,9,20,0,24.2,100,23.8
2605,2020,3,10,9,30,0,23.8,101,23
2606,2020,3,10,9,40,0,23,101.8,23.8
2607,2020,3,10,9,50,0,23.8,100.4,24.4
2608,2020,3,10,10,0,0,24.4,100,25.2
2609,2020,3,10,10,10,0,25.2,99.2,25.4
2610,2020,3,10,10,20,0,25.4,99,26
2611,2020,3,10,10,30,0,26,98.4,27
2612,2020,3,10,10,40,0,27,97.2,27.2
2613,2020,3,10,10,50,0,27.2,96.2,28.4
2614,2020,3,10,11,0,0,28.4,95,29
2615,2020,3,10,11,10,0,29,93.6,29
2616,2020,3,10,11,20,0,29,94,29
2617,2020,3,10,11,30,0,29,94,28.4
2618,2020,3,10,11,40,0,28.4,94.2,27.2
2619,2020,3,10,11,50,0,27.2,94.8,27
2620,2020,3,10,12,0,0,27,94.8,27.6
2621,2020,3,10,12,10,0,27.6,94.2,28
2622,2020,3,10,12,20,0,28,93.8,28
2623,2020,3,10,12,30,0,28,93,28
2624,2020,3,10,12,40,0,28,92.6,28
2625,2020,3,10,12,50,0,28,92,28
2626,2020,3,10,13,0,0,28,92,28
2627,2020,3,10,13,10,0,28,91.4,28
2628,2020,3,10,13,20,0,28,91.2,28.4
2629,2020,3,10,13,30,0,28.4,90.8,29.2
2630,2020,3,10,13,40,0,29.2,90.8,30
2631,2020,3,10,13,50,0,30,90.2,30.2
2632,2020,3,10,14,0,0,30.2,90,31
2633,2020,3,10,14,10,0,31,90,31
2634,2020,3,10,14,20,0,31,89.8,31
2635,2020,3,10,14,30,0,31,90,31.2
2636,2020,3,10,14,40,0,31.2,89.8,31.8
2637,2020,3,10,14,50,0,31.8,89.2,32
2638,2020,3,10,15,0,0,32,89,32
2639,2020,3,10,15,10,0,32,89,32.4
2640,2020,3,10,15,20,0,32.4,88.6,33
2641,2020,3,10,15,30,0,33,88.8,32.8
2642,2020,3,10,15,40,0,32.8,89,33
2643,2020,3,10,15,50,0,33,88.6,33.8
2644,2020,3,10,16,0,0,33.8,88,34
2645,2020,3,10,16,10,0,34,88,34.4
2646,2020,3,10,16,20,0,34.4,87.8,35
2647,2020,3,10,16,30,0,35,87,35.8
2648,2020,3,10,16,40,0,35.8,86,36.2
2649,2020,3,10,16,50,0,36.2,85.8,37
2650,2020,3,10,17,0,0,37,85,37.2
2651,2020,3,10,17,10,0,37.2,85,38
2652,2020,3,10,17,20,0,38,84.6,38
2653,2020,3,10,17,30,0,38,84.2,38.8
2654,2020,3,10,17,40,0,38.8,84.2,38.8
2655,2020,3,10,17,50,0,38.8,84,38
2656,2020,3,10,18,0,0,38,85,38.2
2657,2020,3,10,18,10,0,38.2,85,38.2
2658,2020,3,10,18,20,0,38.2,85,38.6
2659,2020,3,10,18,30,0,38.6,84.8,39
2660,2020,3,10,18,40,0,39,84.4,39
2661,2020,3,10,18,50,0,39,84,39
2662,2020,3,10,19,0,0,39,84,39.6
2663,2020,3,10,19,10,0,39.6,83.8,40
2664,2020,3,10,19,20,0,40,83,40
2665,2020,3,10,19,30,0,40,83.8,39.8
2666,2020,3,10,19,40,0,39.8,83.2,40
2667,2020,3,10,19,50,0,40,83.6,39.8
2668,2020,3,10,20,0,0,39.8,83,40
2669,2020,3,10,20,10,0,40,83.4,40
2670,2020,3,10,20,20,0,40,83.8,39.8
2671,2020,3,10,20,30,0,39.8,83.2,40
2672,2020,3,10,20,40,0,40,83,40.8
2673,2020,3,10,20,50,0,40.8,83,41
2674,2020,3,10,21,0,0,41,83,40.8
2675,2020,3,10,21,10,0,40.8,83,41.2
2676,2020,3,10,21,20,0,41.2,83,41.8
2677,2020,3,10,21,30,0,41.8,82.8,42
2678,2020,3,10,21,40,0,42,82.8,41.2
2679,2020,3,10,21,50,0,41.2,82.6,41
2680,2020,3,10,22,0,0,41,82,41
2681,2020,3,10,22,10,0,41,82,41
2682,2020,3,10,22,20,0,41,82,41
2683,2020,3,10,22,30,0,41,82,41.6
2684,2020,3,10,22,40,0,41.6,82,42
2685,2020,3,10,22,50,0,42,82,42
2686,2020,3,10,23,0,0,42,82,42.4
2687,2020,3,10,23,10,0,42.4,81.8,42.8
2688,2020,3,10,23,20,0,42.8,81.8,43
2689,2020,3,10,23,30,0,43,81,43.2
2690,2020,3,10,23,40,0,43.2,81,44
2691,2020,3,10,23,50,0,44,81,44.2
2692,2020,3,11,0,0,0,44.2,81,44.2
2693,2020,3,11,0,10,0,44.2,81,45
2694,2020,3,11,0,20,0,45,81,45
2695,2020,3,11,0,30,0,45,81,45.8
2696,2020,3,11,0,40,0,45.8,81,46.4
2697,2020,3,11,0,50,0,46.4,81,47.4
2698,2020,3,11,1,0,0,47.4,81,48.6
2699,2020,3,11,1,10,0,48.6,80.2,48.6
2700,2020,3,11,1,20,0,48.6,80,48.8
2701,2020,3,11,1,30,0,48.8,80,48.2
2702,2020,3,11,1,40,0,48.2,80,47
2703,2020,3,11,1,50,0,47,80.4,47
2704,2020,3,11,2,0,0,47,80.2,46.8
2705,2020,3,11,2,10,0,46.8,81,47.4
2706,2020,3,11,2,20,0,47.4,81,49.8
2707,2020,3,11,2,30,0,49.8,82,50.8
2708,2020,3,11,2,40,0,50.8,82,50
2709,2020,3,11,2,50,0,50,82.2,48.8
2710,2020,3,11,3,0,0,48.8,82.8,47.2
2711,2020,3,11,3,10,0,47.2,83,45.2
2712,2020,3,11,3,20,0,45.2,83.4,44.6
2713,2020,3,11,3,30,0,44.6,84,43.6
2714,2020,3,11,3,40,0,43.6,84.8,43
2715,2020,3,11,3,50,0,43,85.4,42
2716,2020,3,11,4,0,0,42,86,41
2717,2020,3,11,4,10,0,41,86.6,39.8
2718,2020,3,11,4,20,0,39.8,87.4,38.6
2719,2020,3,11,4,30,0,38.6,88.6,36.4
2720,2020,3,11,4,40,0,36.4,88.4,35.4
2721,2020,3,11,4,50,0,35.4,89,35.2
2722,2020,3,11,5,0,0,35.2,89.2,35.4
2723,2020,3,11,5,10,0,35.4,89.2,35.2
2724,2020,3,11,5,20,0,35.2,89.8,34.8
2725,2020,3,11,5,30,0,34.8,90.2,34.2
2726,2020,3,11,5,40,0,34.2,92,34
2727,2020,3,11,5,50,0,34,91,33.8
2728,2020,3,11,6,0,0,33.8,91.4,32.8
2729,2020,3,11,6,10,0,32.8,92,32.4
2730,2020,3,11,6,20,0,32.4,92.6,31
2731,2020,3,11,6,30,0,31,93.6,29.2
2732,2020,3,11,6,40,0,29.2,94.2,27.6
2733,2020,3,11,6,50,0,27.6,95,26
2734,2020,3,11,7,0,0,26,95,26.4
2735,2020,3,11,7,10,0,26.4,95,27.2
2736,2020,3,11,7,20,0,27.2,94.8,27.6
2737,2020,3,11,7,30,0,27.6,95,27
